anchor_seed,alpha_mean,alpha_sd,alpha_min,alpha_max,ndcg1,ndcg30,ndcg50,ndcg5,ndcg3,ndcg100,ndcg10
42,2.785714285714286,0.188844444115528,2.489795918367347,3.0,0.6257861635220128,0.46307540995996793,0.4293082100053944,0.5902690699443076,0.6101852159830312,0.36601126710896537,0.5442778369321147
43,2.755102040816327,0.055890056888282316,2.693877551020408,2.8469387755102042,0.6320754716981133,0.47933965022818376,0.4386836468761468,0.6101616710450698,0.645834155023938,0.37307285397054984,0.5540016058503875
44,2.9489795918367347,0.1140851008928463,2.7448979591836737,3.0,0.6289308176100631,0.47457374726042156,0.4323270146358648,0.6045660475998892,0.6255930307018146,0.3699622400631431,0.5514974521536972
45,2.7244897959183674,0.5019744439285243,1.8265306122448979,2.9489795918367347,0.6446540880503147,0.4763282842157271,0.43498345265640725,0.5872053517610303,0.62315389675073,0.3704185312084872,0.5560249757821895
46,2.8469387755102042,0.09545044354015148,2.7448979591836737,2.9489795918367347,0.5911949685534592,0.46364646113870467,0.42772160616533406,0.5820609022906466,0.6123456724844066,0.3592768430810613,0.5288986197492815
